dths_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_from_cancer_0_to_74_years_2014_to_2018_sdr, dths_chrn_obstrcve_plmnry_dse_0_74_yrs_2014_to_2018_avrge_anl_a, dths_chrnc_obstrctve_plmnry_dsse_0_74_yrs_2014_to_2018_sdr, deaths_from_diabetes_0_to_74_years_2014_to_2018_number, dths_chrnc_obstrctve_plmnry_dsse_0_74_yrs_2014_to_2018_nmbr, dths_brst_cnr_fmls_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_rspty_sytm_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_rsprtry_systm_dsss_0_74_yrs_2014_to_2018_nmbr, deaths_cerebrovascular_diseases_0_74_years_2014_to_2018_sdr, dths_dbts_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_from_cancer_0_to_74_years_2014_to_2018_number, dths_crcltry_systm_dsss_0_74_yrs_2014_to_2018_nmbr, dths_crbvsl_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_100000, deaths_cerebrovascular_diseases_0_74_years_2014_to_2018_number, deaths_respiratory_system_diseases_0_74_years_2014_to_2018_sdr, deaths_from_lung_cancer_0_to_74_years_2014_to_2018_sdr, deaths_breast_cancer_females_0_74_years_2014_to_2018_sdr, deaths_from_colorectal_cancer_0_to_74_years_2014_to_2018_sdr, deaths_breast_cancer_females_0_74_years_2014_to_2018_number, dths_ischm_hrt_dse_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, deaths_circulatory_system_diseases_0_74_years_2014_to_2018_sdr, lga_code, deaths_ischaemic_heart_disease_0_74_years_2014_to_2018_number, deaths_from_diabetes_0_to_74_years_2014_to_2018_sdr, deaths_from_lung_cancer_0_to_74_years_2014_to_2018_number, dths_clrctl_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, dths_crlty_sytm_ds_0_74_yrs_2014_to_2018_avrge_anl_asr_pr_10000, dths_lng_cncr_0_74_yrs_2014_to_2018_avrge_annl_asr_pr_100000, deaths_ischaemic_heart_disease_0_74_years_2014_to_2018_sdr, deaths_from_colorectal_cancer_0_to_74_years_2014_to_2018_number
112.747053592144,114.530184146797,20.8615062338637,215.14709915765,null,9.0,null,26.3140168938743,11.0,154.567646857941,null,46.0,30.0,12.2242229979577,5.0,163.053667518407,117.129562854772,null,197.676860314757,null,29.5417149787149,172.744599427632,21270,12.0,null,10.0,17.40230056697,74.4364401350749,23.7254214210764,134.177331753431,7.0
110.529293731427,112.277349707681,19.0486119648854,196.450513269855,20.0,45.0,19.2614962490626,26.0335813386634,60.0,72.7125228473005,8.90767395966427,247.0,110.0,5.75058307542468,13.0,161.315960730268,107.665130585352,125.164704716636,77.2414328942518,20.0,25.5592071023924,114.766905171791,21370,57.0,136.813265542955,50.0,6.79987849518101,49.4535857827884,21.8083337223745,116.088934349388,15.0
91.8386356320556,93.2910928987933,8.59372951092005,88.6281150791819,17.0,33.0,15.7797666562528,15.8605736337455,62.0,83.2892817432459,4.31072125468033,363.0,131.0,6.58706251965469,26.0,98.2793585015138,116.705023382406,102.539792780814,91.5152625505349,32.0,15.3971349122288,76.5111094755623,21450,61.0,66.2085135096781,92.0,8.05646195935,32.9689879684589,23.639427948154,69.9331938128506,32.0
89.7232413136782,91.1422429456648,8.3892281637182,86.5190693021858,62.9999587,90.9998525,18.8494213138319,13.6490372576191,152.9997876,111.143585561723,5.46090284939511,1042.9988672,480.9994336,8.78996350347353,100.9998761,84.5756690027918,86.2235363564771,122.486966864792,99.4604938617806,114.9998938,19.0167581794251,95.4408403592158,21610,221.9997758,83.8741915141596,196.999764,8.75591308950374,41.1258958218037,17.4651871535571,86.3733832972785,102.9998584
149.519396285034,151.884093148809,19.9330685572422,205.572015238276,11.0,20.0,16.9163053668478,30.023343013332,29.0,108.329412869619,11.894367136101,137.0,61.0,8.56740027473617,8.0,186.038346377536,181.158409814939,109.925227965662,202.31559639433,7.0,37.3108533856963,155.628066483541,21670,34.0,182.685987029336,35.0,17.8106674308459,67.0608475895804,36.6949172529622,169.464459200939,16.0
106.572822080314,108.258305197544,9.82283658673976,101.304036891937,null,13.0,16.7421252643938,20.8763204709014,27.0,179.278468597294,null,135.0,77.0,14.1785168074653,18.0,129.359216831031,121.731624771597,108.793373990806,81.5795698292997,10.0,27.7469124487472,142.320455321663,21750,35.0,null,32.0,7.18178238987142,61.3265369085283,24.6576016130058,126.025407781892,9.0
111.14517367193,112.902969985558,17.732765906158,182.880042408375,null,18.0,22.2795428324279,25.2081115275867,25.0,155.404059234423,null,108.0,52.0,12.2903719729613,12.0,156.200972750113,104.142452145222,144.776520151086,118.264247693354,10.0,26.8191056566909,125.153768972625,21830,26.0,null,21.0,10.4112842616446,53.9293330308282,21.0947902881977,121.811345063105,10.0
97.8526227629339,99.400193151183,8.46695643134271,87.3206898138829,40.0,48.0,15.2674196554482,15.5009326600226,90.0,110.994625662405,6.7511926678072,577.0,283.0,8.77818277792049,52.0,96.0508587634495,97.1531076195853,99.210468815585,112.160370007261,48.0,23.2526774732202,109.862297743943,21890,138.0,103.691796463908,113.0,9.87393500413269,47.340167948606,19.6790491184519,105.612765600365,59.0
109.128700173693,110.854605316839,9.36433241740234,96.5754309668043,15.0,34.000001,12.8706271884978,12.6040636582633,44.0000018,139.055009759993,4.49526577668393,361.000012,149.0000066,10.997381941459,37.0000016,78.100535292798,111.620089427518,83.6356755848932,105.083755622229,19.000001,23.1432187819839,105.517340568495,22110,76.0000036,69.0429390631621,78.0000024,9.25095176609061,45.4679059748521,22.6094386095304,105.115608440129,30.0000006
105.858382467362,107.532566494614,12.8086736158356,132.097315582653,28.0,83.0,19.6896385128121,18.6285968643632,121.0,85.2322172546024,4.29352849354315,691.0,290.0,6.74072259952445,44.0,115.431294724274,130.419185038915,127.946850990528,126.853204123939,66.0,22.3154730058409,102.951043905367,22170,146.0,65.9444493100308,172.0,11.167405140556,44.3620769731542,26.417328392817,101.356019002175,73.0
105.793831763376,107.46699490069,9.09925827810944,93.8416910588966,5.0,7.0,null,13.4613414088604,10.0,null,7.00007602066631,75.0,32.0,null,null,83.4126197943976,100.67429589031,null,179.41182216334,null,22.6836727923499,105.533277390807,22250,16.0,107.514404296,15.0,15.7943547342002,45.4747732246761,20.3922907082757,103.02836825277,11.0
84.474557670629,85.8105496994602,3.7975019317762,39.1640716402818,31.0,23.0,16.2979950005153,8.47727626607917,52.0,87.5782301274068,4.97981250024874,527.0,193.0,6.92626068007502,43.0,52.5290757137401,65.7528957684513,105.907334785167,115.719405745131,53.0,16.4715347014409,71.5664523350616,22310,103.0,76.4851085744427,82.0,10.187251441577,30.8383125294184,13.3187141123106,74.8130762792816,64.0
103.371663443286,105.006519217325,14.8306664142289,152.950358513264,10.0,19.0,12.089201637522,23.9789327293657,30.0,184.232156111935,8.09691361092177,128.0,74.0,14.5702868969513,18.0,148.584419492808,93.4260682375282,78.5578302772792,111.132997763636,7.0,29.9547908515009,140.179256722047,22410,37.0,124.360769932262,24.0,9.783491233682,60.4038846119834,18.9241109300298,136.053506459676,12.0
110.73515765171,112.486469431417,null,null,null,null,22.7812179792602,10.1829013746047,11.0,81.3389816234836,null,122.0,45.0,6.4328199982632,7.0,63.0979079250362,116.527265152285,148.036496468865,123.635250802798,12.0,19.9522855048448,95.3457068651007,22490,22.0,null,26.0,10.8841155799276,41.0849023628881,23.6034217613478,90.6225123812766,12.0
116.602572785045,118.446679603449,12.1137791376008,124.930789372277,23.0,69.0,17.3937988723113,17.894248473921,101.0,124.375948949495,4.11448157927496,652.0,289.0,9.83646556344737,55.0,110.88093668579,110.098229245501,113.028067581165,124.624912411993,48.0,23.3173353091851,120.500599162196,22620,130.0,63.1944616996465,126.0,10.971239529364,51.9242608191354,22.3011750654491,105.906439001282,61.0
93.3587965684262,94.8352956644381,6.70707288826747,69.1708096037328,52.0,45.0,11.996879151255,15.9798475197279,108.0,136.734489753756,7.68572967189164,630.0,349.0,10.8138600039507,73.0,99.0184339770308,104.601446736621,77.9579019756096,87.2588190253204,40.0,25.9836222233594,119.727159647538,22670,175.0,118.045381909276,142.0,7.68174986884951,51.5909821851193,21.1877628891834,118.016611484185,52.0
102.982289552485,104.610987254453,11.0604042190769,114.067213391462,76.0,137.0,16.7183064820835,19.32877167149,237.0,110.401900675623,6.27333967541466,1245.0,524.0,8.73130619952799,106.0,119.769897631859,98.1736172802279,108.638595212666,106.757849316053,101.0,22.2141524476477,100.826825966414,22750,268.0,96.3524361960381,243.0,9.39832906453016,43.446741721166,19.8857605683448,100.895824928814,113.0
94.1207604033192,95.6093102000124,13.2206160523753,136.345725033432,27.0,43.0,14.1456389535123,21.9782424272717,71.0,129.961542186087,8.42074734142322,302.0,159.0,10.2782109007672,33.0,136.187228572068,85.4865549459768,91.9209338542781,92.4503487233471,22.0,24.9650122156359,115.352618611591,22830,80.0,129.33454314887,56.0,8.13878141044501,49.7059723901987,17.315906356144,113.390124056757,26.0
94.8119162300107,96.3113968761881,10.4017646021505,107.274587711251,6.0,12.0,null,13.4143745024017,15.0,115.430037422173,5.47885681041318,104.0,49.0,9.12896422242941,10.0,83.1215913899937,100.267513309303,null,136.287154422475,null,19.2377161584704,105.087580908992,22910,21.0,84.149947008516,23.0,11.9979142773744,45.2827205666076,20.3098940192936,87.3769659287981,13.0
104.092526434946,105.738782886743,17.5034186635732,180.51475807134,null,7.0,null,25.8215896591806,10.0,null,null,39.0,17.0,null,null,160.002363457664,178.519022948636,null,null,null,21.4195554744779,106.187651592797,22980,8.0,null,14.0,null,45.7567460694062,36.1602907746415,97.2867960773706,null
95.0254699992361,96.5283280662758,6.74523103419147,69.564338925765,21.0,27.0,18.2115881722402,12.3492476483295,50.0,132.293456259071,5.10498275013545,392.0,192.0,10.4626339557835,43.0,76.5215789088419,89.6363369529743,118.342211141066,92.9862107919326,39.0,21.7106684450596,107.592664252512,23110,90.0,78.4076026748526,74.0,8.18595553474624,46.3621724681497,18.1564740533332,98.609019978712,34.0
97.3917714798131,98.9320533582706,10.4775785155169,108.056465268591,9.0,11.0,13.9152083927499,15.4386523598842,16.0,184.880677868495,8.77430964783868,100.0,55.0,14.6215762497516,15.0,95.6649415774623,99.5551586439603,90.4235541739784,122.540182935027,7.0,23.4346763912315,125.107078495116,23190,24.0,134.764918568159,21.0,10.7877122874743,53.9092138899377,20.1656015432986,106.439397677019,11.0
99.2108328161078,100.779883728843,10.2269167438952,105.47136175643,55.0,76.0,13.4142088570948,16.753725641498,128.0,110.457004111145,7.03682010727686,780.0,410.0,8.7356641405167,68.0,103.813736285902,106.239099504116,87.1679681004666,111.607983870864,55.0,29.0513877596291,120.452611543498,23270,229.0,108.078757964684,165.0,9.82530619872112,51.9035827341575,21.5194810404616,131.950284407317,78.0
102.615803666781,104.238705277766,13.3055177150376,137.221325588382,null,14.0,16.5183737577852,19.4354919160921,20.0,99.3180222316198,null,105.0,44.0,7.85472041630597,8.0,120.431185011548,132.114770021715,107.339396018772,134.361956558114,8.0,21.5475637800289,100.912623106616,23350,22.0,null,28.0,11.828431254257,43.4837121023622,26.7607811240634,97.8682048714602,12.0
92.4387953660568,93.9007443500969,6.61887754732214,68.2612409680412,36.0,50.0,14.6218392478349,10.1920017024717,77.0,68.3049111790349,4.76038834882559,698.0,271.0,5.4020002444342,41.0,63.1542977130464,103.446895281847,95.015369948658,100.680506889895,57.0,19.0004600188246,82.9581681945195,23430,144.0,73.1149656133139,158.0,8.8633158142185,35.7470551379742,20.9539003258031,86.2993576794892,67.0
89.5730532013879,90.9896795605542,7.33992471881934,75.6974828944095,26.0,56.0,18.604308231064,12.9703421761757,99.0,111.98519265657,3.37588624903618,693.0,287.0,8.85652331086671,68.0,80.370164286337,84.3010526517496,120.89417748695,109.946526935777,74.0,17.1756306729247,86.3509893447912,23670,133.0,51.850351048278,132.0,9.67904136571325,37.209037331791,17.0757744813151,78.011053066347,75.0
119.43581829446,121.324733792786,20.2004674345667,208.329730435321,41.0,81.0,18.812803095849,29.5450369408565,117.0,151.536726451275,10.4381336634888,470.0,231.0,11.9845179387599,47.0,183.074543487693,123.77170753247,122.249015026481,133.561446592801,36.0,31.8698911144948,137.25140131167,23810,125.0,160.319647883652,100.0,11.7579590958008,59.142258287914,25.0708348058556,144.751818101839,46.0
93.2213610560317,94.6956865656515,12.2956187587904,126.806122177698,null,7.0,null,18.179572681603,10.0,null,null,50.0,24.0,null,null,112.648935797517,159.90039600598,null,null,null,29.9912336117115,105.327105736848,23940,16.0,null,18.0,null,45.3859329134402,32.3889561966749,136.219028073106,null
94.356661351054,95.8489419963537,8.38221160641417,86.4467067444149,5.0,22.0,20.3606708746707,13.8459379001185,36.0,68.1797881288211,1.93205912445756,245.0,84.0,5.3921046932041,14.0,85.7957553174634,79.0847254722449,132.307341283769,48.335016893,26.0,15.3823547888744,75.3328269056383,24130,40.0,29.674561421539,42.0,4.25512875175288,32.4612606052363,16.0191705156928,69.8660630617719,11.0
72.4048971750538,73.5500036798002,2.21051967691214,22.7973421855106,13.0,15.0,10.5892654578785,6.28741830754589,42.0,78.282298359674,1.98063409107263,472.0,152.0,6.19107744339804,41.0,38.9597155919738,58.9725079140672,68.8109722662868,105.384787372502,35.0,10.103719231664,53.9773242244584,24210,66.0,30.4206259762523,79.0,9.27745281932522,23.2590765592567,11.9452985942909,45.8907036462608,60.0
96.1981280021113,97.7195320288765,9.2778988815954,95.684032028955,null,6.0,null,15.9900552433959,10.0,null,null,58.0,26.0,null,null,99.0816856952228,126.46697471295,null,null,null,15.0237151814101,101.19826145447,24250,9.0,null,16.0,null,43.6067949764476,25.6167802370579,68.2371357762254,null
92.9208014003277,94.3903734632852,11.2181694885156,115.694264654542,17.0,29.0,16.332778649437,19.8426040095916,54.0,67.162661359518,5.94631529033237,266.0,157.0,5.31166363909023,15.0,122.953837490032,108.923440686846,106.13336526016,77.303087771841,25.0,29.5291750017199,125.486715301999,24330,85.0,91.3296576078361,60.0,6.80530622561702,54.0728011311149,22.0632133335393,134.120375660847,20.0
87.2623351278114,88.6424167448411,6.78179333833213,69.9414101490122,28.0,36.0,13.6722758315009,12.9741867396021,69.0,97.1770240256492,5.26092865984216,464.0,187.0,7.68539623986906,41.0,80.3939869573197,80.9609787387004,88.8449342214258,87.498830271601,38.0,16.5118275701457,81.3724308078258,24410,88.0,80.8027811750595,87.0,7.70287903814418,35.0637536255352,16.399218885672,74.9960849372214,41.0
64.5945896315951,65.6161736355021,5.35234426302413,55.1993383878236,11.0,18.0,10.3041872663645,7.5335195005309,27.0,76.7607801577559,2.93624371972352,238.0,133.0,6.07074580754935,22.0,46.6811277364863,78.7145323802913,66.9584823454304,53.9550204325367,19.0,18.7687335474711,82.6039000775774,24600,68.0,45.0978665748682,55.0,4.74988059385886,35.5943993816385,15.9441852865183,85.2468649706112,18.0
104.813665893264,106.471327395228,7.54199061836538,77.7814116212548,25.0,34.0,18.7330998589418,12.7281174582974,60.0,99.1457021480191,5.12521579499139,516.0,220.0,7.84109221420946,38.0,78.8692292989899,97.0770885071962,121.73108890156,122.597184177577,49.0,22.4761071428419,102.894381101617,24650,111.0,78.7183626949378,93.0,10.7927303394302,44.3376607111514,19.6636509095495,102.085613066258,54.0
111.299893424488,113.06013668027,8.85391931706146,91.3114823008089,19.0,25.0,20.2305380301486,16.4578087625565,46.0,127.791171700799,6.85489276593269,309.0,163.0,10.1065637718907,28.0,101.980100144882,107.235692618302,131.461714399547,152.241140623563,27.0,31.7867625769376,137.070947893574,24780,88.0,105.284529777443,61.0,13.4024087774922,59.0645000824607,21.7213480247064,144.374251485614,37.0
94.2707933712346,95.7617159870905,11.8526027784642,122.237247716806,9.9999438,22.9997752,11.4046644000581,20.0513536666444,38.9996628,136.02445630993,5.1177672099977,184.9983702,79.9990446,10.7577059035955,20.9997752,124.247345710876,100.747295364084,74.1095828469232,109.955992053652,10.9996628,16.2960463306344,94.8063912302189,24850,31.9996066,78.6039596261596,39.9996628,9.67987461865902,40.8525087824068,20.4070772680185,74.0160148573044,18.9998876
115.989545496921,117.823957093556,14.5859691178281,150.426767316052,12.0,29.0,12.9340294648148,19.6981673647602,38.0,107.79889380073,6.43667469530575,215.0,94.0,8.52544334820855,16.0,122.058842067676,144.435826006976,84.0476751040875,87.1476769259448,11.0,28.1993372404147,118.561223947159,24900,52.0,98.861104289416,56.0,7.67196557636379,51.0885751446087,29.2564981614902,128.080303762331,14.0
76.6817877765179,77.8945346680187,4.82147082158976,49.7243798846336,22.0,41.0,12.3897144465027,8.70081765104139,74.0,89.373000346424,2.60435118815596,643.0,265.0,7.06820287712175,60.0,53.9142402367864,74.3054903718149,80.5106171487282,81.4173193045384,53.0,15.8437924653614,72.8390175032703,24970,133.0,40.0003179601919,126.0,7.16749881416838,31.386666696641,15.0511026422671,71.9618952179666,60.0
86.2938564844592,87.6586213033513,6.17576847394532,63.6914064278724,18.0,33.0,12.7743712504998,12.4580822343283,67.0,62.9374186902304,3.32044585288411,467.0,187.0,4.97750374431401,27.0,77.1959677135433,74.5011373818564,83.0101869987022,96.1000852107796,36.0,17.6793638470242,79.78770227266,25060,96.0,50.9988401291643,81.0,8.46008260494702,34.3808868318463,15.0907323279747,80.2989897438576,46.0
104.817458264448,106.475179743969,11.1806608939343,115.307434229778,5.0,19.0,19.2712043838004,16.5744044282097,28.0,67.4222543873238,2.96822883125325,177.0,72.0,5.33219395785435,9.0,102.702580143971,113.317196215038,125.227789941277,101.190520034107,16.0,23.0763710104453,99.2001373426818,25150,39.0,45.5891269843706,39.0,8.90821435223933,42.7457941328763,22.9531995930869,104.811988436173,15.0
94.3977945822408,95.8907257626899,9.51899719806512,98.1705065346191,45.0,55.0,15.1288350180898,14.7585896475626,88.0,93.5216602372116,7.37050813826278,573.0,252.0,7.39630610362866,45.0,91.4509623954252,100.088881319819,98.3099206448236,114.09411649106,49.0,21.973473158597,94.9283249093474,25250,134.0,113.203883715639,119.0,10.0441705970989,40.9050505639558,20.2737108463483,99.8026688667366,62.0
95.1673714523314,96.6724737360375,8.5040274200108,87.7030071588261,29.0,91.0,16.5060740782956,13.5526829563295,141.0,78.4259946013776,2.88761950867153,947.0,341.0,6.20244188439369,63.0,83.9786137424788,93.9810906186441,107.259470465143,99.6499708718607,80.0,16.8145788284696,79.6442433097978,25340,167.0,44.3510456731832,195.0,8.77259352379785,34.3190697068171,19.0365346390334,76.3711694932861,86.0
89.2703496437756,90.6821886497883,5.12028407123879,52.8060750954761,null,7.0,16.2006827253962,14.3178570736824,19.0,106.819318372914,null,116.0,45.0,8.44797210039985,11.0,88.7199820644548,110.624175767032,105.274981928302,61.9177774905195,10.0,17.7601828969694,81.2342074470644,25430,23.0,null,30.0,5.45087458700573,35.0041925454627,22.4077092534384,80.6660667562892,7.0
111.418064977193,113.18017715371,6.20405772201571,63.9831566779006,5.0,6.0,15.6875991828841,10.5037128318252,10.0,93.7877428558744,5.28592623913993,106.0,37.0,7.41734966178934,7.0,65.0858022435927,107.166465492223,101.940871781142,72.1112516698795,7.0,17.9246775913074,91.2450838836623,25490,17.0,81.1867198407408,21.0,6.34824771003296,39.317925113899,21.7073255806714,81.4131953231232,6.0
105.335089441943,107.000997423366,12.3962338516859,127.843777135365,null,13.0002248,16.0709059065876,16.7319149773123,17.0003372,127.290408950136,null,104.0016298,56.0009554,10.0669601701176,10.0002248,103.678587448656,145.243735371336,104.431668563898,104.986828198508,7.0003372,26.4474431217282,132.986173327443,25620,26.0003934,null,30.0003372,9.242418849501,57.3043519883116,29.4201459176355,120.123268142387,9.0001124
68.1583130238864,69.2362584480405,4.17977194885966,43.1064660363752,null,13.0,15.1306236559794,6.41346199217787,20.0,63.8014232711469,null,220.0,89.0,5.04583489176356,16.0,39.7407398320077,61.351275976691,98.3215435390369,105.349063523668,25.0,14.5135495562814,64.4303477630788,25710,47.0,null,40.0,9.27430790315333,27.7633323417306,12.427134890553,65.9199831538605,30.0
129.080425396683,131.121873427468,11.203030253826,115.538131996121,null,9.0,31.3013108589276,23.084471508001,18.0,82.9210564862476,null,98.0,39.0,6.55794085191548,5.0,143.041929222899,126.115257737632,203.40160910874,121.252769425802,11.0,26.4671471845253,120.471140161793,25810,20.0,null,20.0,10.6743760234025,51.9115668007571,25.5455374759908,120.212763236788,8.0
78.3734141999803,79.6129147020334,10.5595181974541,108.90151857764,26.0,44.0,11.4882602958077,16.6234816974479,71.0,63.5508037491965,5.88524522346309,345.0,153.0,5.02601425668086,22.0,103.006685320058,84.3541465187073,74.6528041767579,93.4477401230411,26.0,18.0838940213788,79.847795119558,25900,80.0,90.3916803858199,73.0,8.2265858448778,34.4067811151726,17.0865290196037,82.1363502169296,37.0
114.748635992154,116.563422209828,12.1182333330096,124.976725998834,null,7.0,null,21.5240459708704,12.0,null,null,62.0,23.0,null,null,133.372819875411,79.2879954661752,null,null,null,20.4718129587792,100.031942018963,25990,11.0,null,9.0,null,43.1042225827104,16.060344290705,92.9821860695441,null
89.0454528559443,90.4537350476435,0.0,0.0,0.0,0.0,null,null,null,0.0,0.0,22.9999982,6.9999991,0.0,0.0,null,null,null,null,null,null,63.3710645578153,26080,null,0.0,null,null,27.3068823504953,null,null,null
107.521706486093,109.222196512354,6.96365877532395,71.8170091957538,11.0,14.0,17.919288651949,12.290215534501,24.0,99.4560669279873,5.78792101336586,204.0,72.0,7.86563789603983,15.0,76.1557889688289,105.984574564981,116.442795712847,60.6845306035322,16.0,21.7228623901999,88.9887816873917,26170,41.0,88.8968745520989,42.0,5.3423068316981,38.3456741496673,21.4679252137687,98.6644044079388,10.0
